MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,Matc,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163779,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F6E6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163752,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A332A6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163748,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A307E6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163877,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9905,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F346,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163770,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A321E6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163745,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A4DF16,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163763,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33646,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163755,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33656,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163737,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31EC6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163738,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A32476,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163732,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A4F9E6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163735,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A42926,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163747,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30BE6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163875,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9905,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A3FE46,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163895,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9905,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30686,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163910,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9903,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A314F6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163687,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2FE36,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163688,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33A36,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163682,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A30EA6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163686,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F816,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163731,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A41BD6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163681,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31AA6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163741,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2FB96,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163690,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33816,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163672,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A356A6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163673,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A325C6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163670,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A35666,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163671,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A32CC6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163680,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A338D6,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163740,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9901,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A36186,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163669,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A36326,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163675,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A36036,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163662,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A31926,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163679,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F486,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163663,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A33256,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163647,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A2F756,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3143,ASN/2025/339,2026-01-24T17:06:29,,WM-02,,,,GE/2025/337,GX/G/25-26/722,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/722,GX163668,#N/A,,0,,2025-01-24T00:00:00,PO/2025/100,2200,PO-0085.,Warehouse,,1,,,,,,,0,0,DEL_CX9900,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,B48618A32376,1/1/2026
